created_at,id,author_id,text,name,location,username,clean_text,label
2022-03-01T21:14:47.000Z,142358555,142358555,"@VodafoneUK #VodafoneTreats we went on a road trip to Wales and went exploring up the hills , it made us feel amazing being in the countryside the views were amazing https://t.co/6ghmmo6Ol1",LydiaGough ðŸ’—,West midlands UK,lydfp_bobbysmum,we went on a road trip to wales and went exploring up the hills it made us feel amazing being in the countryside the views were amazing,1
2022-03-01T22:21:25.000Z,116451098,116451098,"@VodafoneUK #VodafoneTreats We went to Bath , such a beautiful city it really gave us a good feeling x https://t.co/Tqkyz8sq1x",Greg Spencer,"Leicester, England",greigo_uk,we went to bath such a beautiful city it really gave us a good feeling x,1
2022-02-28T21:28:30.000Z,899000000000000000,899000000000000000,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: Erikson brick_x000D_
Favourite phone: Huawei P20 Pro_x000D_
First mobile game: Don't play games_x000D_
Favourite mobile game: Don't play games",Alison,Yorkshire ,TheOnlyAlisonL,xd first phone erikson brickxd favourite phone huawei p proxd first mobile game dont play gamesxd favourite mobile game dont play games,1
2022-03-01T08:06:41.000Z,1210000000000000000,1210000000000000000,"@VodafoneUK #VodafoneTreats_x000D_
First phone: LG KS360 (classic slide phone)_x000D_
Favourite phone: HTC Desire 626 (First phone I saved for)_x000D_
First mobile game: Flappy Bird_x000D_
Favourite mobile game: Peggle Blast",Ashley,"Wales, United Kingdom",Ashley9Collins,first phone lg ks classic slide phonexd favourite phone htc desire first phone i saved forxd first mobile game flappy birdxd favourite mobile game peggle blast,1
2022-02-28T18:12:01.000Z,41803296,41803296,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: MAXON MN1 MX-3204 (only stored 15 sms ðŸ¤£_x000D_
Favourite phone:Nokia 6230_x000D_
First mobile game: snake_x000D_
Favourite mobile game: summer games",Chris,"Altrincham, Cheshire. UK",redmeister81,xd first phone maxon mn mx only stored sms xd favourite phonenokia xd first mobile game snakexd favourite mobile game summer games,1
2022-02-28T17:15:58.000Z,1440000000000000000,1440000000000000000,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: motarola orange. _x000D_
Favourite phone: motarola Razr_x000D_
First mobile game: snake_x000D_
Favourite mobile game: candy crush",ðŸ‡ºðŸ‡¦ kayleigh white ðŸ‡ºðŸ‡¦,United Kingdom,Mum24DogsUK,xd first phone motarola orange xd favourite phone motarola razrxd first mobile game snakexd favourite mobile game candy crush,1
2022-02-28T17:38:05.000Z,214132091,214132091,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: Motorola C52_x000D_
Favourite phone: Nokia 3310_x000D_
First mobile game: Snake_x000D_
Favourite mobile game: Still Snake",Sam,"God's Country, Wales",TweetsBy_Sam,xd first phone motorola cxd favourite phone nokia xd first mobile game snakexd favourite mobile game still snake,1
2022-02-28T19:41:49.000Z,409660188,409660188,"@VodafoneUK #VodafoneTreats_x000D_
First phone - Motorola D160_x000D_
Fav phone - Oppo find X3 Pro_x000D_
First Mob game - probs snake_x000D_
Fav mob game - wordl",Elanor R,"Newcastle Upon Tyne, England",ElanorR78,first phone motorola dxd fav phone oppo find x proxd first mob game probs snakexd fav mob game wordl,1
2022-02-28T17:07:39.000Z,3014110775,3014110775,"@VodafoneUK #VodafoneTreats_x000D_
First phone: Motorola Flip Phone_x000D_
Favourite phone: Samsung S9+_x000D_
First mobile game: Snake_x000D_
Favourite mobile game: Farm Heroes Saga",Angela Linge ðŸ¾ðŸ¥‚ðŸ¥³ðŸ§â¤âœ¨,"Essex, United Kingdom",cruisemini,first phone motorola flip phonexd favourite phone samsung sxd first mobile game snakexd favourite mobile game farm heroes saga,1
2022-02-28T21:27:04.000Z,107818394,107818394,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: Motorola M300_x000D_
Favourite phone: Nokia 6310i best Batterylife ever and still gave it._x000D_
First mobile game: Snake_x000D_
Favourite mobile game: Snake",Darshak Patel,"Slough, UK",PatelDaku,xd first phone motorola mxd favourite phone nokia i best batterylife ever and still gave itxd first mobile game snakexd favourite mobile game snake,1
2022-02-28T20:03:15.000Z,927938467,927938467,"@VodafoneUK #VodafoneTreats_x000D_
First phone Motorola M3788_x000D_
Favourite phone Huawei P20_x000D_
First mobile game Snake_x000D_
Favourite mobile game Wordscapes",G Smith,North England,44SmithG45,first phone motorola mxd favourite phone huawei pxd first mobile game snakexd favourite mobile game wordscapes,1
2022-02-28T17:42:34.000Z,247387642,247387642,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: NEC (Three network)_x000D_
Favourite phone: Samsung S range_x000D_
First mobile game: can't remember! It was 18 years ago when I first had a mobile phone!!_x000D_
Favourite mobile game: Harry Potter Puzzles and Spells_x000D_
_x000D_
ðŸ˜Žâ˜ºï¸",Rupa,England,ItsMeRups,xd first phone nec three networkxd favourite phone samsung s rangexd first mobile game cant remember it was years ago when i first had a mobile phonexd favourite mobile game harry potter puzzles and spellsxd xd,1
2022-03-01T10:38:11.000Z,320723584,320723584,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone:  Nokia 3210_x000D_
Favourite phone: Samsung Galaxy _x000D_
First mobile game: Tetris_x000D_
Favourite mobile game:  Snake_x000D_
#VodafoneTreats",Felicity Williams,North Wales,williamsgwynfa,xd first phone nokia xd favourite phone samsung galaxy xd first mobile game tetrisxd favourite mobile game snakexd,1
2022-03-01T02:26:51.000Z,1090000000000000000,1090000000000000000,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: Nokia 3310_x000D_
Favourite phone: IPhone _x000D_
First mobile game: Snake_x000D_
Favourite mobile game: Solitaire",margaret dixon,west midlands,scotsbint,xd first phone nokia xd favourite phone iphone xd first mobile game snakexd favourite mobile game solitaire,1
2022-02-28T19:40:25.000Z,1330000000000000000,1330000000000000000,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: Nokia 3310_x000D_
Favourite phone: Nokia 3310_x000D_
First mobile game: snake_x000D_
Favourite mobile game: snake",Clover ðŸ€,Hampshire UK,un_lucky_clover,xd first phone nokia xd favourite phone nokia xd first mobile game snakexd favourite mobile game snake,1
2022-02-28T22:38:03.000Z,198065433,198065433,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: Nokia 3310_x000D_
Favourite phone: Samsung Note 10_x000D_
First mobile game: Snakes _x000D_
Favourite mobile game: Candy Crush",ðŸŽŠ ZobieOne ðŸŽ‰,Nottingham ,ZoeyPMA,xd first phone nokia xd favourite phone samsung note xd first mobile game snakes xd favourite mobile game candy crush,1
2022-02-28T17:55:57.000Z,207554224,207554224,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone: Sony Ericsson_x000D_
Favourite phone:Samsung s20_x000D_
First mobile game:Snake_x000D_
Favourite mobile game:Space impact",George Block,Suffolk,GeorgeBlock23,xd first phone sony ericssonxd favourite phonesamsung sxd first mobile gamesnakexd favourite mobile gamespace impact,1
2022-02-28T18:10:09.000Z,827646397,827646397,"@VodafoneUK #VodafoneTreats_x000D_
_x000D_
First phone:m3788e motarola_x000D_
_x000D_
Favourite phone: iPhone 12_x000D_
First mobile game: snake _x000D_
Favourite mobile game angry birds ðŸ¦",Kirsty Lou,"Chesterfield, England",kloubear88,xd first phoneme motarolaxd xd favourite phone iphone xd first mobile game snake xd favourite mobile game angry birds,1
2022-02-28T17:48:40.000Z,1020000000000000000,1020000000000000000,"@VodafoneUK #VodafoneTreats_x000D_
First phone:Nokia 3210_x000D_
Favourite phone: my trusty  Samsung galaxy  s6 ðŸ¤£ would so love an upgrade _x000D_
First mobile game: Snake_x000D_
Favourite mobile game: Candy CrushðŸ¬ðŸ¬ðŸ¬ðŸ¬ðŸ¬ðŸ¬ðŸ¬ðŸ¬",Mummy ðŸŒŸ of ðŸŒŸ 7 ðŸŒŸ Kids,"North West, England ",Mummy_of_7_Kids,first phonenokia xd favourite phone my trusty samsung galaxy s would so love an upgrade xd first mobile game snakexd favourite mobile game candy crush,1
2022-03-02T10:38:19.000Z,834000000000000000,834000000000000000,@VodafoneUK #vodaphonetreats Love sharing fun-times in the city with friends - knowing thereâ€™s always more to enjoy! ðŸŒŸ https://t.co/OHbdq9Taum,Moondill,"South East, England",moondill7,love sharing funtimes in the city with friends knowing theres always more to enjoy,1
2022-03-01T18:06:23.000Z,1300000000000000000,1300000000000000000,@VodafoneUK Walking carrying my boy close is always a precious timeâ¤ï¸ #VodafoneTreats https://t.co/hAtj1dVdIj,Andrew Guerin,"Wales, United Kingdom",ALG__92,walking carrying my boy close is always a precious time,1
2022-03-02T00:16:38.000Z,888000000000000000,888000000000000000,@EE was it really necessary to wake me up with a text after midnight to tell me this?! Feels like something that could have waited til the morningâ€¦ https://t.co/JlhBoGfkdS,Natalie Clark,North Walsham ,natsieanne,was it really necessary to wake me up with a text after midnight to tell me this feels like something that could have waited til the morning,-1.0
2022-03-01T18:11:28.000Z,43350645,43350645,@VodafoneUK We enjoyed spotting these huge snowdrops in the spring sunshine! https://t.co/vSDRsQ9idM,Ruth Mason,"Hitchin, England",PenguinMason,we enjoyed spotting these huge snowdrops in the spring sunshine,1
2022-03-02T15:41:58.000Z,769000000000000000,769000000000000000,"We recently challenged The Radfords, the UKâ€™s biggest family, to put @EEâ€™s Full Fibre Broadband to the ultimate family test at our House of Fibre â€“ an immersive tech experience connecting 100 devices simultaneously. https://t.co/Qc3J0nPPFr",Marc Allera,"London, England",MarcAllera,we recently challenged the radfords the uks biggest family to put full fibre broadband to the ultimate family test at our house of fibre an immersive tech experience connecting devices simultaneously,1.0
2022-03-01T21:13:02.000Z,2344683315,2344683315,"@VodafoneUK We went for a walk in our local country park. The sunshine, views for miles and the beautiful countryside just make us excited for spring! #VodafoneTreats https://t.co/TphQxsbXr3",Lace and Love shoes,UK,Laceandloveshoe,we went for a walk in our local country park the sunshine views for miles and the beautiful countryside just make us excited for spring,1
2022-03-02T10:02:46.000Z,154250899,154250899,"Went out to celebrate the BAFTA Rising Stars and wore platforms so I was taller than all of them. LOOK WHOâ€™S RISING NOW!!! 
@VFLDN @ee @baftaÂ #EERisingStar #EEBAFTAsÂ  @sohohouse @LoopVIP https://t.co/L2xSdYPZ8t",Emer Kenny,North London.,MissEmerKenny,went out to celebrate the bafta rising stars and wore platforms so i was taller than all of them look whos rising now,1
2022-03-02T07:41:01.000Z,30878247,30878247,@EE Weâ€™ve moved into the next data period now so itâ€™s resolved. Hope we donâ€™t have the same problem again in a March!,ð’œð“ƒð‘”ð‘’ ð’žð’½ð’¶ð“ƒ,"Somewhere near London, UK",vodkaangel22,weve moved into the next data period now so its resolved hope we dont have the same problem again in a march,1
2022-03-03T10:17:36.000Z,1140000000000000000,1140000000000000000,"Weâ€™ve set up a JustGiving page to support @BritishRedCross in helping the crisis in Ukraine. You can donate here: https://t.co/cb2ljxblmL. It's also incredible to see @EE, @ThreeUK, @VMO2News &amp; @VodafoneUK step up &amp; help keep those in need connected. https://t.co/1YkQMWdItr",@freshwavegroup,United Kingdom,freshwavegroup,weve set up a justgiving page to support in helping the crisis in ukraine you can donate here its also incredible to see amp step up amp help keep those in need connected,1
2022-03-02T13:08:40.000Z,178115571,178115571,@EE What a rip off with your price increases! Was not worth sticking around even thought I got my NHS discount. Seems like it's payback!,ð”¸ð•žð•’ð•Ÿ ð•ð•’ð•›ð•’ á´á´„á´Éª,"East Midlands, England",AmAnVaJa,what a rip off with your price increases was not worth sticking around even thought i got my nhs discount seems like its payback,-1.0
2022-03-02T10:09:17.000Z,3272598648,3272598648,@MissEmerKenny @VFLDN @EE @BAFTA @sohohouse @LoopVIP What was the weather like up there?,Robert W Mitchell,"Tamworth, New South Wales",robwmitchell1,what was the weather like up there,1
2022-03-02T16:23:05.000Z,4026629115,4026629115,@EE Whatâ€™s the extra 3.9%? 2/2,Jack Scantlebury,"Bishop's Stortford, England",ScantleNuts12,whats the extra,-1.0
2022-02-28T22:19:01.000Z,298472790,298472790,@VodafoneUK Whatâ€™s yours?,Matt,"Manchester, England",matthewgolf35,whats yours,1
2022-03-02T18:34:51.000Z,1300000000000000000,1300000000000000000,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP when will we have photos of you in heartstopper?? ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,FatsðŸ‚ (Taylor's Version),she/ella,_galletitax_,when will we have photos of you in heartstopper,1
2022-03-02T21:10:41.000Z,450197456,450197456,@Crocidolite11 @tescomobile @EE Where did you learn maths as Â£5.62 extra a month for a year is Â£67.44,davidcrewe,uranus ,davidcrewe,where did you learn maths as extra a month for a year is,-1.0
2022-03-02T14:35:02.000Z,1270000000000000000,1270000000000000000,@tarmac112 @EE Where I live in East london three signal is absolutely rubbish very weak and slow. EE and Vodafone signal is the best in my area.,tower hamlets homes resident,"London, England",tower_resident,where i live in east london three signal is absolutely rubbish very weak and slow ee and vodafone signal is the best in my area,-1.0
2022-03-02T10:30:57.000Z,2519665894,2519665894,"@EE where would I find out about any outtages please? Had no signal for over a week now, and neither do my colleagues. Iâ€™m using my phone for work purposes and calls cannot be made or received nor connection to the internet. Many thanks x",JillyBeanz ðŸ’•,"North East, England",beanz2809,where would i find out about any outtages please had no signal for over a week now and neither do my colleagues im using my phone for work purposes and calls cannot be made or received nor connection to the internet many thanks x,-1.0
2022-03-02T14:08:05.000Z,240156775,240156775,"@hwallop @EE Whist on the matter of service, the Overground train service staff went above and beyond yesterday, especially the driver of the last rain from Imperial Wharf to Euston he even suggested buses.
Outstanding.",Jean Tolmaer,"Farnborough, South East",jrtkew,whist on the matter of service the overground train service staff went above and beyond yesterday especially the driver of the last rain from imperial wharf to euston he even suggested buses outstanding,1
2022-03-02T18:28:36.000Z,1400000000000000000,1400000000000000000,"@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP who hurt you right before this picture , bash",lee !! ðŸ‚ semi ia,"17 , they/them ",safeplacespring,who hurt you right before this picture bash,1
2022-02-28T22:08:14.000Z,23466314,23466314,"@VodafoneUK Who needs a man when you have a lovely family, friends and pets around you. Valentine's breakfast with great company #LOVE https://t.co/Jxd4XCaYH1",CCðŸŒ»,"England, United Kingdom",CaramelClaudie,who needs a man when you have a lovely family friends and pets around you valentines breakfast with great company,1
2022-03-02T14:38:35.000Z,1967472631,1967472631,@EE who sends a brand new iPhone in a plastic bag??? https://t.co/RIBgB6TVuL,A Lane,"London, England",ElaineHallahan,who sends a brand new iphone in a plastic bag,-1.0
2022-03-02T18:36:04.000Z,1430000000000000000,1430000000000000000,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP Why are you so cute??? ðŸ¥º,thara ðŸ‚,Colombia,buterahiml_,why are you so cute,1
2022-02-28T13:33:33.000Z,11231372,11231372,"@VodafoneUK Why, during a very upsetting time do you make dealing with bereavement so difficult? Your frontline team are hopeless to help, even when LPA reference numbers, photos of passports are shared. @bt_uk and even financial institutions don't make it this difficult. Help!",Jeremy Baker,London borders,jbee68,why during a very upsetting time do you make dealing with bereavement so difficult your frontline team are hopeless to help even when lpa reference numbers photos of passports are shared and even financial institutions dont make it this difficult help,-1.0
2022-03-03T06:51:43.000Z,206283502,206283502,@EE why have I been billed a full month for a phone I only received last week?  Especially as Iâ€™m having to pay @BTCare for the rest of the month plus cancellation charges.,Andrew J,Bedford,andrewjoy1701,why have i been billed a full month for a phone i only received last week especially as im having to pay for the rest of the month plus cancellation charges,-1.0
2022-03-02T15:08:26.000Z,1944008754,1944008754,"@EE Why supply my password? I didn't ask for anything, just pointing out increasing the prices at the MAXIMUM allowed is corporate greed and doesn't look good when we are in the middle of a cost of living crises.",Kira Herdman (Legally) ðŸ³ï¸â€âš§ï¸ ðŸ³ï¸â€ðŸŒˆ ðŸŒ¹,UK,kiraherdman,why supply my password i didnt ask for anything just pointing out increasing the prices at the maximum allowed is corporate greed and doesnt look good when we are in the middle of a cost of living crises,-1.0
2022-03-02T09:22:35.000Z,277646855,277646855,"Why you gotta tempt me like this @EE ?!_x000D_
_x000D_
Any digital ones coming in soon?? ðŸ˜‰ https://t.co/HF83pEYTzJ",ðŸ¤·ðŸ»â€â™‚ï¸,West Yorkshire,donnyjuff,why you gotta tempt me like this xd xd any digital ones coming in soon,1
2022-03-02T09:15:32.000Z,30440803,30440803,@EE Will do,Thomas Beresford,North Yorkshire,bezberesford,will do,1
2022-03-02T20:22:45.000Z,1360000000000000000,1360000000000000000,@EE WILL PAY FOR THESE BILL SURGES ðŸ˜­,Steady Babe x,"London, England",michelleosare,will pay for these bill surges,1.0
2022-03-02T16:36:05.000Z,326703443,326703443,@EE With the PS5 + DuelSense + Horizon bundle... does that mean it will  come with 2 x DuelSenses as one comes with the PS5 console. Hence the extra cost.,Neill Cartlidge,Colchester,Neillio_C,with the ps duelsense horizon bundle does that mean it will come with x duelsenses as one comes with the ps console hence the extra cost,-1.0
2022-03-01T22:43:00.000Z,806000000000000000,806000000000000000,@VodafoneUK Would it be an English Spring without a little rain? It might have been a wet adventure to the capital but it allowed for some amazing photography moments â¤ï¸ #VodafoneTreats https://t.co/o16WDYasp9,Gav,"Stoke-on-Trent, England",gavg82,would it be an english spring without a little rain it might have been a wet adventure to the capital but it allowed for some amazing photography moments,1
2022-03-01T20:12:10.000Z,28322907,28322907,@VodafoneUK @laralalibela Wow congratulations Ailsa xx,âœ¨ðŸ’« Emma Gough âœ¨ðŸ’«,"Hereford, England",starshineforme,wow congratulations ailsa xx,1
2022-03-03T00:58:47.000Z,803000000000000000,803000000000000000,@KolaBokinni @VFLDN @LoopVIP @AzimMajid @EE @BAFTA @phildunster @Toheeb_Jimoh @brettgoldstein @Moe_eezy Y'all look like you sang at least three of the slow songs at my Junior Prom,Lavender Gooms,TBD,biggiesmediums,yall look like you sang at least three of the slow songs at my junior prom,1
2022-03-02T18:30:56.000Z,1150000000000000000,1150000000000000000,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP yea go serious king,octo!ðŸ‚,she/her 18,ranboodove,yea go serious king,1
2022-03-02T14:37:22.000Z,946000000000000000,946000000000000000,@hassahmed95 @EE Yeah but by how much? Usually its only Â£2/Â£3 extra per month so this is acc a ridiculous increase.,Sana,"Manchester, England",SAN4AAx,yeah but by how much usually its only extra per month so this is acc a ridiculous increase,-1.0
2022-03-02T17:27:27.000Z,61297333,61297333,@SaffasRugby @EE Yeah EE are great at doing that!,S,"West Midlands, England",StephRudd4393,yeah ee are great at doing that,1.0
2022-03-02T14:36:15.000Z,307553085,307553085,@SAN4AAx @EE Yeah everyoneâ€™s plan going up so annoying,hassan,"Manchester, England",hassahmed95,yeah everyones plan going up so annoying,-1.0
2022-03-01T09:09:58.000Z,62813641,62813641,@FaisalS24145671 @AhmedShelbaya @VodafoneUK Yeah. They suck at customer service at times but people are dying. This is not about you.,Jericho Rayel Timbol,Antarctica,jerichorayel,yeah they suck at customer service at times but people are dying this is not about you,1
2022-03-02T14:40:46.000Z,307553085,307553085,"@SAN4AAx @EE Yeahhh after this month itâ€™s gonna be way too much for me, and my phone arrived 2 months after I did my upgrade ðŸ˜’ theyâ€™re not even gonna do anything, all they say is just upgrade every April instead",hassan,"Manchester, England",hassahmed95,yeahhh after this month its gonna be way too much for me and my phone arrived months after i did my upgrade theyre not even gonna do anything all they say is just upgrade every april instead,-1.0
2022-03-02T20:27:46.000Z,130250427,130250427,@EE Yes they said they were from ee offering 30%extra off phone bill. I just hung up.,kelly hansen,Essex,Kellyh486,yes they said they were from ee offering extra off phone bill i just hung up,-1.0
2022-03-02T22:38:38.000Z,97027638,97027638,"@EE yes, this isnâ€™t the problem. it doesnâ€™t matter what device I use or if itâ€™s on the app or browser, there is always some sort of glitch or maintenance issue every single day. As I mentioned before, this is a common occurrence and has happened when I last tried to upgrade https://t.co/6em20pSams",h o l l i e,Sheffield/Southampton,hollssC,yes this isnt the problem it doesnt matter what device i use or if its on the app or browser there is always some sort of glitch or maintenance issue every single day as i mentioned before this is a common occurrence and has happened when i last tried to upgrade,-1.0
2022-03-01T23:45:45.000Z,14342200,14342200,"@EE Yesterday's phone at tomorrow's prices, today!",Andrew DallinðŸ‡ºðŸ‡¦,Darlington,adallin,yesterdays phone at tomorrows prices today,1
2022-03-02T22:43:46.000Z,738000000000000000,738000000000000000,@EE Yet when I try to pay my bill every single way provided by @EE isn't working!,Mike Townsend,"London, England",MikeRTownsend,yet when i try to pay my bill every single way provided by isnt working,-1.0
2022-03-02T12:06:05.000Z,24416905,24416905,Yo @EE I hope this price increase is being passed on to your staff and their wages are rising at the same 3.9% https://t.co/ezFMoqiU75,Stevie Carnie,"Edinburgh, UK",StevieCarnie,yo i hope this price increase is being passed on to your staff and their wages are rising at the same,-1.0
2022-03-02T18:46:51.000Z,4894125435,4894125435,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP You are so hot!! ðŸ¥º,ðŸƒðŸ‚ðŸâ­ï¸~Ï„Ã¸Ð¼~â­ï¸ðŸðŸ‚ðŸƒ,"La Rioja, Argentina",TomElElfo,you are so hot,1
2022-03-02T16:22:07.000Z,3863707041,3863707041,@elogudbyegirl @MartinSLewis @EE You can leave mid contract if you inform them of your intent to cancel within 30 days of notification,Kieran Cairns,"Durham, England",KieranCairns,you can leave mid contract if you inform them of your intent to cancel within days of notification,1.0
2022-03-02T10:25:14.000Z,2292566773,2292566773,@GadgetsBoy @VodafoneUK You canâ€™t park there!,Gadgetsjon,"London, England",JonDevo,you cant park there,1
2022-03-02T11:45:36.000Z,51577855,51577855,@MissEmerKenny @VFLDN @EE @BAFTA @sohohouse @LoopVIP You don't need platforms to rise to the top as you're already there Emer and remain one of the UK's top most versatile actorsðŸŽ¬,The Old Film Company ðŸŽ¬,Suffolk,OldFilmCompany,you dont need platforms to rise to the top as youre already there emer and remain one of the uks top most versatile actors,1
2022-03-02T22:32:14.000Z,1480000000000000000,1480000000000000000,"@EE You expect your customers to pay the increase to the bill yet you cant give service in certain areas where the calls always dropping. When complaining to be told you can use WiFi, WiFi I pay for separately! Even @ThreeUK seems to have better signal.",FREEDOMOFSPEECH-UK ðŸ‡¬ðŸ‡§,"London, England",BROTHERTOFOSCUK,you expect your customers to pay the increase to the bill yet you cant give service in certain areas where the calls always dropping when complaining to be told you can use wifi wifi i pay for separately even seems to have better signal,-1.0
2022-03-02T07:17:33.000Z,759000000000000000,759000000000000000,@EE  you havenâ€™t collected my direct debit this month. Itâ€™s due on end of month and their is plentiful monies in my bank! Why hasnâ€™t it been taken?,Jack,Somewhere over a rainbow,LegendaryMullet,you havent collected my direct debit this month its due on end of month and their is plentiful monies in my bank why hasnt it been taken,-1.0
2022-03-02T18:31:23.000Z,2311010006,2311010006,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP You look like you were pissed off and didn't want too be there @SebastianCroft,Andre Green,"Covington, GA",freakattack21,you look like you were pissed off and didnt want too be there,1
2022-03-02T18:29:35.000Z,877000000000000000,877000000000000000,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP you look so good ðŸ˜˜ðŸ˜˜ðŸ˜˜,flo ðŸ‚ #1 wylan stan,con evelyn y celia en espaÃ±a,fineIynx,you look so good,1
2022-02-28T20:26:41.000Z,11231372,11231372,"@VodafoneUK Your bereavement team are actively obstructing &amp; making my life hell. No other company, including financial institutions, have put up so many barriers and hoops to jump through. I just need to cancel my dead mother's mobile. 4months &amp; no progress. @BBCWatchdog worthy?",Jeremy Baker,London borders,jbee68,your bereavement team are actively obstructing amp making my life hell no other company including financial institutions have put up so many barriers and hoops to jump through i just need to cancel my dead mothers mobile months amp no progress worthy,-1.0
2022-03-02T11:47:28.000Z,1480000000000000000,1480000000000000000,@rjek @EE Your charging inflation on the full bill which includes the cost of the device. Therefore you are charging inflation on my device I have purchased?,Mike Nice,United Kingdom,MikeNic07187799,your charging inflation on the full bill which includes the cost of the device therefore you are charging inflation on my device i have purchased,-1.0
2022-02-28T14:38:10.000Z,831493902,831493902,@VodafoneUK your company it taking the pee now can someone please help me Iâ€™m getting so pee off,Brian,ESSEX,Brianhagon,your company it taking the pee now can someone please help me im getting so pee off,-1.0
2022-03-02T12:11:52.000Z,241442005,241442005,"@EE your recent charge increase is disgraceful, 9% is a joke, people are struggling and you think its ok to rise it by this much!",Colin Fensom,Kent,fence79,your recent charge increase is disgraceful is a joke people are struggling and you think its ok to rise it by this much,-1.0
2022-03-02T19:16:39.000Z,546122420,546122420,@EE your website is deed,Coll Anderson,"Scotland, United Kingdom",Coll_Anderson,your website is deed,1.0
2022-03-02T10:08:04.000Z,749000000000000000,749000000000000000,@J9CXO @EE YOU'RE BACK,Germayne Woodley,"England, United Kingdom",GermayneWoodley,youre back,1
2022-03-02T12:14:04.000Z,2510647396,2510647396,"@EE you're increasing my mobile bill by CPI inflation +3.9% every year...because Ofcom is stopping you doing things like this without allowing me to cancel after 1 June 2022. @bt_uk morally bankrupt 

Don't be fooled people. Take your business elsewhere.

#inflation",David Morgan,"York, UK",DJMorganYORKS,youre increasing my mobile bill by cpi inflation every yearbecause ofcom is stopping you doing things like this without allowing me to cancel after june morally bankrupt dont be fooled people take your business elsewhere,-1.0
2022-03-01T20:49:17.000Z,70453172,70453172,"@GlamandGeeky @VodafoneUK Yours looks fancier than mine was, look at that curve! This has honestly bugged me for years that I could never find out what phone it was! Mystery solved!",Victoria,"Scotland, United Kingdom",Vickydoo,yours looks fancier than mine was look at that curve this has honestly bugged me for years that i could never find out what phone it was mystery solved,1
2022-03-02T20:49:29.000Z,912823758,912823758,"@KolaBokinni @VFLDN @LoopVIP @AzimMajid @EE @BAFTA @phildunster @Toheeb_Jimoh @brettgoldstein @Moe_eezy Youâ€™ve heard of So Solid Crew, now meet The Lasso Crew",Phil Shelly Creative,"Manchester, England",philshelly,youve heard of so solid crew now meet the lasso crew,1.0
2022-03-02T06:42:39.000Z,265255216,265255216,@EE Yup it sorted itself out many thanks,TitanSpartan117,"Lymington, England",titanspartan117,yup it sorted itself out many thanks,1
2022-02-28T10:30:07.000Z,360522606,360522606,@VodafoneUK #LOVE My soulmate and I and the family we've built! https://t.co/PSk62Yycat,Kay Broomfield,"West Midlands, UK",mrspixelwife,my soulmate and i and the family weve built,1
2022-02-28T10:29:48.000Z,3045941399,3045941399,"@VodafoneUK already done this, this morning, its fine, looks like its better for all parties to move on. 👍",John May,Liverpool,JohnSquiggyMay,already done this this morning its fine looks like its better for all parties to move on,1
2022-02-28T10:19:47.000Z,40877460,40877460,"@VodafoneUK #LOVE 💖 Husband &amp; I, together for 30 years! https://t.co/qQuuxu0GoP",Michelle Ptak  💖  💖,"Derby, England & London",Michieptak,husband amp i together for years,1
2022-02-28T10:09:23.000Z,16696296,16696296,"@heyyychrissie @VodafoneUK Hey Chrissie, I can see that Vodafone are having issues with their codes today, their customer service team should be able to help get you a replacement - Olivia",Costa Coffee,"London, UK",CostaCoffee,hey chrissie i can see that vodafone are having issues with their codes today their customer service team should be able to help get you a replacement olivia,1.0
2022-02-28T09:54:43.000Z,16696296,16696296,"@Therealspubble @VodafoneUK Hey Kirsty, I am sorry to hear this, I have heard that Vodafone are experiencing some issues, if you contact them they would be able to help get this replaced for you - Olivia",Costa Coffee,"London, UK",CostaCoffee,hey kirsty i am sorry to hear this i have heard that vodafone are experiencing some issues if you contact them they would be able to help get this replaced for you olivia,1.0
